 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     89     0.007043536     0.005777226    -0.002643825  *************** *************** ***************
     90     0.004946674     0.004103108     0.000394018  *************** *************** ***************
     91     0.009850820     0.007478674    -0.000620192  *************** *************** ***************
     92     0.009810557     0.007231380    -0.000540609  *************** *************** ***************
     93     0.016369491     0.016646632     0.001038426  *************** *************** ***************

Element                    Principal stresses             Von mises stress
number     1st principal    2nd principal   Angle
      1 *************** ***************    -0.338805572  ***************
      2 *************** ***************    -0.766604752  ***************
      3 *************** ***************     0.708931890  ***************
      4 *************** ***************     0.372132945  ***************
      5 *************** ***************    -0.552695104  ***************
      6 *************** ***************     0.840590112  ***************
      7 *************** ***************     0.795498285  ***************
      8 *************** ***************     0.107311666  ***************
      9 *************** ***************     0.356384921  ***************
     10 *************** ***************     0.186364027  ***************
     11 *************** ***************     0.370188653  ***************
     12 *************** ***************     0.406631495  ***************
     13 *************** ***************    -1.203434349  ***************
     14 *************** ***************    -1.262193799  ***************
     15 *************** ***************     0.545588547  ***************
     16 *************** ***************    -1.399452136  ***************
     17 *************** ***************     0.182770163  ***************
     18 *************** ***************    -1.378973980  ***************
     19 *************** ***************     0.792179804  ***************
     20 *************** ***************     0.818473927  ***************
     21 *************** ***************     0.686565504  ***************
     22 *************** ***************     0.653316368  ***************
     23 *************** ***************     0.610515599  ***************
     24 *************** ***************    -0.109278280  ***************
     25 *************** ***************    -1.019706995  ***************
     26 *************** ***************    -0.877516224  ***************
     27 *************** ***************    -1.347431339  ***************
     28 *************** ***************    -0.408423857  ***************
     29 *************** ***************    -1.491207817  ***************
     30 *************** ***************    -1.499928324  ***************
     31 *************** ***************     1.557341507  ***************
     32 *************** ***************    -0.372864314  ***************
     33 *************** ***************    -0.333575058  ***************
     34 *************** ***************     1.377477304  ***************
     35 *************** ***************    -0.383378934  ***************
     36 *************** ***************     1.333021465  ***************
     37 *************** ***************    -0.425034293  ***************
     38 *************** ***************     1.135366243  ***************
     39 *************** ***************    -1.171868153  ***************
     40 *************** ***************    -1.207711641  ***************
     41 *************** ***************    -1.208236835  ***************
     42 *************** ***************    -1.007446042  ***************
     43 *************** ***************    -0.728085399  ***************
     44 *************** ***************     0.260192975  ***************
     45 *************** ***************    -0.559706124  ***************
     46 *************** ***************     0.158830110  ***************
     47 *************** ***************     0.219477130  ***************
     48 *************** ***************     0.325454372  ***************
     49 *************** ***************     0.402211770  ***************
     50 *************** ***************     0.564672769  ***************
     51 *************** ***************     0.497927977  ***************
     52 *************** ***************     1.329560700  ***************
     53 *************** ***************     0.819858569  ***************
     54 *************** ***************    -0.816054657  ***************
     55 *************** ***************    -0.649346278  ***************
     56 *************** ***************    -0.551032622  ***************
     57 *************** ***************     0.498731799  ***************
     58 *************** ***************     0.715318955  ***************
     59 *************** ***************     0.611224360  ***************
     60 *************** ***************     0.558097594  ***************
     61 *************** ***************     0.492231055  ***************
     62 *************** ***************     0.520339784  ***************
     63 *************** ***************     0.570352668  ***************
     64 *************** ***************     1.523120337  ***************
     65 *************** ***************    -1.435240455  ***************
     66 *************** ***************    -1.341541357  ***************
     67 *************** ***************    -1.280570627  ***************
     68 *************** ***************    -1.184634555  ***************
     69 *************** ***************    -1.115688689  ***************
     70 *************** ***************    -1.030368909  ***************
     71 *************** ***************    -0.904622038  ***************
     72 *************** ***************    -0.698086522  ***************
     73 *************** ***************    -0.794955779  ***************
     74 *************** ***************    -0.517651256  ***************
     75 *************** ***************    -0.480124447  ***************
     76 *************** ***************    -0.447762288  ***************
     77 *************** ***************    -0.414307063  ***************
     78 *************** ***************    -0.494140229  ***************
     79 *************** ***************     0.035829320  ***************
     80 *************** ***************     0.134450305  ***************
     81 *************** ***************     1.028149043  ***************
     82 *************** ***************     0.765974696  ***************
     83 *************** ***************     0.941731270  ***************
     84 *************** ***************     1.091808722  ***************
     85 *************** ***************     1.123431993  ***************
     86 *************** ***************     1.215218268  ***************
     87 *************** ***************     0.772375843  ***************
     88 *************** ***************     1.019069292  ***************
     89 *************** ***************     0.562057432  ***************
     90 *************** ***************    -0.218485553  ***************
     91 *************** ***************     0.127861852  ***************
     92 *************** ***************     0.103306968  ***************
     93 *************** ***************    -0.915801622  ***************

Compliance        Max Von mises stress            Average Area of elements
           10605374.4250              1246983024.91           1.675507312363E-03
