 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
     47 *************** ***************     0.144442249  ***************
     48 *************** ***************     0.011891995  ***************
     49 *************** ***************    -0.278979112  ***************
     50 *************** ***************    -1.518268328  ***************
     51 *************** ***************     1.497361150  ***************
     52 *************** ***************     0.137029679  ***************
     53 *************** ***************     0.011900310  ***************
     54 *************** ***************    -0.305263796  ***************
     55 *************** ***************    -1.520539844  ***************
     56 *************** ***************     1.492091148  ***************
     57 *************** ***************     0.129570896  ***************
     58 *************** ***************     0.011906880  ***************
     59 *************** ***************    -0.339630655  ***************
     60 *************** ***************    -1.522851065  ***************
     61 *************** ***************     1.485445031  ***************
     62 *************** ***************     0.121955564  ***************
     63 *************** ***************     0.011910917  ***************
     64 *************** ***************    -0.385349478  ***************
     65 *************** ***************    -1.525238018  ***************
     66 *************** ***************     1.477014326  ***************
     67 *************** ***************     0.113997414  ***************
     68 *************** ***************     0.011908557  ***************
     69 *************** ***************    -0.447122638  ***************
     70 *************** ***************    -1.527762436  ***************
     71 *************** ***************     1.466308337  ***************
     72 *************** ***************     0.105442188  ***************
     73 *************** ***************     0.011893331  ***************
     74 *************** ***************    -0.531571549  ***************
     75 *************** ***************    -1.530529971  ***************
     76 *************** ***************     1.452552263  ***************
     77 *************** ***************     0.096259555  ***************
     78 *************** ***************     0.011863779  ***************
     79 *************** ***************    -0.648448237  ***************
     80 *************** ***************    -1.533643040  ***************
     81 *************** ***************     1.432851467  ***************
     82 *************** ***************     0.087731354  ***************
     83 *************** ***************     0.011855807  ***************
     84 *************** ***************    -0.810649406  ***************
     85 *************** ***************    -1.536927091  ***************
     86 *************** ***************     1.391336575  ***************
     87 *************** ***************     0.085309440  ***************
     88 *************** ***************     0.012047682  ***************
     89 *************** ***************    -1.006016397  ***************
     90 *************** ***************    -1.539092281  ***************
     91 *************** ***************     1.243151939  ***************
     92 *************** ***************     0.105224713  ***************
     93 *************** ***************     0.013098859  ***************
     94 *************** ***************    -1.145717130  ***************
     95 *************** ***************    -1.535808846  ***************
     96 *************** ***************     0.816181919  ***************
     97 *************** ***************     0.190012476  ***************
     98 *************** ***************     0.017780638  ***************
     99 *************** ***************    -1.180902811  ***************
    100 *************** ***************    -1.516160192  ***************
    101 *************** ***************     0.553860940  ***************
    102 *************** ***************     0.420516582  ***************
    103 *************** ***************     0.061634558  ***************
    104 *************** ***************    -1.164496235  ***************
    105 *************** ***************    -1.456336984  ***************
    106 *************** ***************     0.475375602  ***************
    107 *************** ***************     0.707320299  ***************
    108 *************** ***************     1.566945612  ***************
    109 *************** ***************    -1.130888795  ***************
    110 *************** ***************    -1.312809338  ***************
    111 *************** ***************     0.410832232  ***************
    112 *************** ***************     0.862330388  ***************
    113 *************** ***************    -1.511392758  ***************
    114 *************** ***************    -1.105816115  ***************
    115 *************** ***************    -1.021242046  ***************
    116 *************** ***************     0.420076738  ***************
    117 *************** ***************    -0.042773151  ***************
    118 *************** ***************    -0.248966148  ***************
    119 *************** ***************    -0.569600711  ***************
    120 *************** ***************    -0.824527370  ***************
    121 *************** ***************    -0.148415681  ***************
    122 *************** ***************    -0.194330912  ***************
    123 *************** ***************    -0.047246153  ***************
    124 *************** ***************     0.128735798  ***************
    125 *************** ***************     0.301166661  ***************

Compliance        Max Von mises stress            Average Area of elements
           296495632.546              5840218603.35           4.000000000000E-02
